# gridcell_lon=-3.50000, gridcell_lat=37.50000
times_utc,alpha,beta,ssa,pwater,pressure,ozone,albedo
2022-04-26 03:30:00,0.80743,0.08562,0.92818,1.50071,917.03032,0.33279,0.19398
2022-04-26 04:30:00,0.83014,0.09512,0.92817,1.5397,917.03557,0.33278,0.19398
2022-04-26 05:30:00,0.83804,0.1092,0.92816,1.59202,917.04082,0.33276,0.19398
2022-04-26 06:30:00,0.81375,0.12516,0.92815,1.65201,917.04607,0.33274,0.19398
2022-04-26 07:30:00,0.76737,0.14584,0.92814,1.71509,917.05132,0.33272,0.19398
2022-04-26 08:30:00,0.69967,0.17466,0.92814,1.77902,917.05657,0.3327,0.19398
2022-04-26 09:30:00,0.61458,0.21157,0.92813,1.83912,917.06182,0.33268,0.19399
2022-04-26 10:30:00,0.52974,0.25519,0.92812,1.88287,917.06707,0.33266,0.19399
2022-04-26 11:30:00,0.45524,0.2973,0.92811,1.90327,917.07232,0.33264,0.19399
2022-04-26 12:30:00,0.36919,0.36754,0.9281,1.90575,917.07757,0.33262,0.19399
2022-04-26 13:30:00,0.31168,0.42926,0.92809,1.91664,917.08282,0.3326,0.19399
2022-04-26 14:30:00,0.28255,0.47187,0.92808,1.94242,917.08807,0.33258,0.19399
2022-04-26 15:30:00,0.2232,0.54022,0.92807,1.94487,917.09332,0.33256,0.19399
2022-04-26 16:30:00,0.23402,0.47966,0.92806,1.95993,917.09857,0.33254,0.19399
2022-04-26 17:30:00,0.27003,0.43916,0.92805,1.9936,917.10381,0.33252,0.19399
2022-04-26 18:30:00,0.30847,0.40521,0.92804,2.01409,917.10906,0.3325,0.194
2022-04-26 19:30:00,0.34942,0.35459,0.92803,2.02028,917.11431,0.33248,0.194
2022-04-26 20:30:00,0.38637,0.30506,0.92802,2.02352,917.11956,0.33246,0.194
2022-04-26 21:30:00,0.42447,0.27024,0.92801,2.01828,917.12481,0.33244,0.194
2022-04-26 22:30:00,0.47105,0.23463,0.928,1.98784,917.13006,0.33242,0.194
2022-04-26 23:30:00,0.51094,0.19403,0.92799,1.92859,917.13531,0.3324,0.194
2022-04-27 00:30:00,0.53863,0.16583,0.92798,1.85049,917.14056,0.33238,0.194
2022-04-27 01:30:00,0.55117,0.15486,0.92797,1.76295,917.14581,0.33236,0.194
2022-04-27 02:30:00,0.56675,0.15021,0.92796,1.67229,917.15106,0.33234,0.194
2022-04-27 03:30:00,0.60883,0.14123,0.92795,1.60117,917.15631,0.33232,0.19401
2022-04-27 04:30:00,0.6525,0.12717,0.92794,1.54412,917.16156,0.3323,0.19401
2022-04-27 05:30:00,0.67238,0.11399,0.92794,1.48942,917.16681,0.33228,0.19401
2022-04-27 06:30:00,0.67209,0.10725,0.92793,1.44448,917.17206,0.33226,0.19401
2022-04-27 07:30:00,0.67166,0.10577,0.92792,1.41517,917.17731,0.33224,0.19401
2022-04-27 08:30:00,0.67533,0.10424,0.92791,1.39719,917.18256,0.33222,0.19401
2022-04-27 09:30:00,0.67578,0.09962,0.9279,1.3886,917.18781,0.3322,0.19401
2022-04-27 10:30:00,0.68711,0.09677,0.92789,1.40382,917.19306,0.33218,0.19401
2022-04-27 11:30:00,0.71406,0.09803,0.92788,1.44365,917.19831,0.33216,0.19401
2022-04-27 12:30:00,0.56695,0.14721,0.92787,1.48386,917.20356,0.33214,0.19402
2022-04-27 13:30:00,0.59557,0.14794,0.92786,1.50022,917.20881,0.33212,0.19402
2022-04-27 14:30:00,0.61532,0.14112,0.92785,1.49742,917.21406,0.3321,0.19402
2022-04-27 15:30:00,0.68294,0.13765,0.92784,1.49656,917.21931,0.33208,0.19402
2022-04-27 16:30:00,0.74767,0.13096,0.92783,1.4996,917.22456,0.33206,0.19402
2022-04-27 17:30:00,0.78317,0.11965,0.92782,1.51047,917.22981,0.33204,0.19402
2022-04-27 18:30:00,0.84709,0.12091,0.92781,1.52605,917.23506,0.33202,0.19402
2022-04-27 19:30:00,0.87871,0.11407,0.9278,1.52641,917.24031,0.332,0.19402
2022-04-27 20:30:00,0.89253,0.10573,0.92779,1.52093,917.24556,0.33198,0.19403
2022-04-27 21:30:00,0.89571,0.10026,0.92778,1.5053,917.25081,0.33196,0.19403
2022-04-27 22:30:00,0.88956,0.09646,0.92777,1.4752,917.25606,0.33194,0.19403
2022-04-27 23:30:00,0.87802,0.09233,0.92776,1.43061,917.26131,0.33192,0.19403
2022-04-28 00:30:00,0.86639,0.08922,0.92775,1.38644,917.26655,0.3319,0.19403
2022-04-28 01:30:00,0.85739,0.08706,0.92774,1.35285,917.2718,0.33188,0.19403
2022-04-28 02:30:00,0.85013,0.08538,0.92774,1.32866,917.27705,0.33186,0.19403
2022-04-28 03:30:00,0.84887,0.08502,0.92773,1.32168,917.2823,0.33184,0.19403
2022-04-28 04:30:00,0.84432,0.08345,0.92772,1.31343,917.28755,0.33182,0.19403
2022-04-28 05:30:00,0.83253,0.08025,0.92771,1.29389,917.2928,0.3318,0.19404
2022-04-28 06:30:00,0.82236,0.07724,0.9277,1.27283,917.29805,0.33178,0.19404
2022-04-28 07:30:00,0.8032,0.07194,0.92769,1.24984,917.3033,0.33176,0.19404
2022-04-28 08:30:00,0.79448,0.06775,0.92768,1.23938,917.30855,0.33174,0.19404
2022-04-28 09:30:00,0.56199,0.11415,0.92767,1.26916,917.3138,0.33172,0.19404
2022-04-28 10:30:00,0.59241,0.11294,0.92766,1.3352,917.31905,0.3317,0.19404
2022-04-28 11:30:00,0.63241,0.1119,0.92765,1.40905,917.3243,0.33168,0.19404
2022-04-28 12:30:00,0.75146,0.09676,0.92764,1.47585,917.32955,0.33166,0.19404
2022-04-28 13:30:00,0.77742,0.10035,0.92763,1.53912,917.3348,0.33164,0.19404
2022-04-28 14:30:00,0.78075,0.10728,0.92762,1.60466,917.34005,0.33162,0.19405
2022-04-28 15:30:00,0.92149,0.0987,0.92761,1.66085,917.3453,0.3316,0.19405
2022-04-28 16:30:00,0.99426,0.10339,0.9276,1.7186,917.35055,0.33158,0.19405
2022-04-28 17:30:00,1.03815,0.10283,0.92759,1.76075,917.3558,0.33156,0.19405
2022-04-28 18:30:00,1.02675,0.10971,0.92758,1.77163,917.36105,0.33154,0.19405
2022-04-28 19:30:00,0.91695,0.1301,0.92757,1.75678,917.3663,0.33152,0.19405
2022-04-28 20:30:00,0.73253,0.16878,0.92756,1.73644,917.37155,0.3315,0.19405
2022-04-28 21:30:00,0.56624,0.21966,0.92755,1.69418,917.3768,0.33148,0.19405
2022-04-28 22:30:00,0.47158,0.26523,0.92754,1.61678,917.38205,0.33146,0.19405
2022-04-28 23:30:00,0.42789,0.28953,0.92754,1.51091,917.3873,0.33144,0.19406
2022-04-29 00:30:00,0.41215,0.2832,0.92753,1.39992,917.39255,0.33142,0.19406
2022-04-29 01:30:00,0.40218,0.26385,0.92752,1.29556,917.3978,0.3314,0.19406
2022-04-29 02:30:00,0.37279,0.25669,0.92751,1.20445,917.40305,0.33138,0.19406
2022-04-29 03:30:00,0.33229,0.27566,0.9275,1.19503,917.4083,0.33136,0.19406
2022-04-29 04:30:00,0.28918,0.33132,0.92749,1.313,917.41355,0.33134,0.19406
2022-04-29 05:30:00,0.2517,0.40933,0.92748,1.44469,917.4188,0.33132,0.19406
2022-04-29 06:30:00,0.22276,0.48989,0.92747,1.50365,917.42404,0.3313,0.19406
2022-04-29 07:30:00,0.21599,0.51678,0.92746,1.45828,917.42929,0.33128,0.19406
2022-04-29 08:30:00,0.22099,0.48362,0.92745,1.35866,917.43454,0.33126,0.19407
2022-04-29 09:30:00,0.23112,0.43678,0.92744,1.28371,917.43979,0.33124,0.19407
2022-04-29 10:30:00,0.24253,0.39376,0.92743,1.2297,917.44504,0.33122,0.19407
2022-04-29 11:30:00,0.25555,0.34781,0.92742,1.17069,917.45029,0.3312,0.19407
2022-04-29 12:30:00,0.3436,0.21324,0.92741,1.11362,917.45554,0.33118,0.19407
2022-04-29 13:30:00,0.36212,0.19266,0.9274,1.08587,917.46079,0.33116,0.19407
2022-04-29 14:30:00,0.38483,0.17149,0.92739,1.09129,917.46604,0.33114,0.19407
2022-04-29 15:30:00,0.43609,0.1382,0.92738,1.1077,917.47129,0.33112,0.19407
2022-04-29 16:30:00,0.44831,0.13772,0.92737,1.11793,917.47654,0.3311,0.19407
2022-04-29 17:30:00,0.48065,0.13504,0.92736,1.10425,917.48179,0.33108,0.19408
2022-04-29 18:30:00,0.52967,0.12782,0.92735,1.0624,917.48704,0.33106,0.19408
2022-04-29 19:30:00,0.59716,0.11477,0.92734,1.00224,917.49229,0.33104,0.19408
2022-04-29 20:30:00,0.67564,0.09865,0.92734,0.93146,917.49754,0.33102,0.19408
2022-04-29 21:30:00,0.73542,0.0863,0.92733,0.86387,917.50279,0.331,0.19408
2022-04-29 22:30:00,0.76611,0.07891,0.92732,0.81661,917.50804,0.33098,0.19408
2022-04-29 23:30:00,0.77777,0.07383,0.92731,0.78588,917.51329,0.33096,0.19408
2022-04-30 00:30:00,0.77913,0.07083,0.9273,0.76102,917.51854,0.33094,0.19408
2022-04-30 01:30:00,0.76682,0.0708,0.92729,0.73464,917.52379,0.33092,0.19409
2022-04-30 02:30:00,0.74894,0.07244,0.92728,0.71239,917.52904,0.3309,0.19409
2022-04-30 03:30:00,0.73334,0.07429,0.92727,0.69564,917.53429,0.33088,0.19409
2022-04-30 04:30:00,0.71102,0.07307,0.92726,0.68331,917.53954,0.33086,0.19409
2022-04-30 05:30:00,0.70113,0.07163,0.92725,0.67587,917.54479,0.33084,0.19409
2022-04-30 06:30:00,0.70782,0.07019,0.92724,0.67506,917.55004,0.33082,0.19409
2022-04-30 07:30:00,0.7163,0.07048,0.92723,0.69435,917.55529,0.3308,0.19409
2022-04-30 08:30:00,0.72472,0.07378,0.92722,0.73749,917.56054,0.33078,0.19409
2022-04-30 09:30:00,0.78465,0.06823,0.92721,0.79978,917.56579,0.33076,0.19409
2022-04-30 10:30:00,0.75839,0.07121,0.9272,0.8734,917.57104,0.33074,0.1941
2022-04-30 11:30:00,0.73413,0.07366,0.92719,0.9566,917.57629,0.33072,0.1941
2022-04-30 12:30:00,0.72623,0.076,0.92718,1.04683,917.58154,0.3307,0.1941
2022-04-30 13:30:00,0.71666,0.07966,0.92717,1.13706,917.58678,0.33068,0.1941
2022-04-30 14:30:00,0.7043,0.08341,0.92716,1.22691,917.59203,0.33066,0.1941
2022-04-30 15:30:00,0.51092,0.13513,0.92715,1.31677,917.59728,0.33064,0.1941
2022-04-30 16:30:00,0.48537,0.14393,0.92715,1.40317,917.60253,0.33062,0.1941
2022-04-30 17:30:00,0.47188,0.15759,0.92714,1.49255,917.60778,0.3306,0.1941
2022-04-30 18:30:00,0.46187,0.17608,0.92713,1.58197,917.61303,0.33058,0.1941
2022-04-30 19:30:00,0.45663,0.19812,0.92712,1.66685,917.61828,0.33056,0.19411
2022-04-30 20:30:00,0.44375,0.21358,0.92711,1.73893,917.62353,0.33054,0.19411
2022-04-30 21:30:00,0.43561,0.22251,0.9271,1.8116,917.62878,0.33052,0.19411
2022-04-30 22:30:00,0.44584,0.22993,0.92709,1.88831,917.63403,0.3305,0.19411
2022-04-30 23:30:00,0.46375,0.23376,0.92708,1.95635,917.63928,0.33048,0.19411
2022-05-01 00:30:00,0.48233,0.23182,0.92707,2.01965,917.64453,0.33046,0.19411
2022-05-01 01:30:00,0.49779,0.22525,0.92707,2.07519,917.64373,0.33043,0.19411
2022-05-01 02:30:00,0.50765,0.21691,0.92707,2.12215,917.64292,0.33039,0.19412
2022-05-01 03:30:00,0.5071,0.20736,0.92707,2.12224,917.64212,0.33036,0.19412
2022-05-01 04:30:00,0.50173,0.19925,0.92707,2.08486,917.64131,0.33032,0.19412
2022-05-01 05:30:00,0.49864,0.1938,0.92707,2.04576,917.64051,0.33029,0.19413
2022-05-01 06:30:00,0.50016,0.19054,0.92707,2.009,917.6397,0.33025,0.19413
2022-05-01 07:30:00,0.50629,0.18784,0.92707,1.9777,917.63889,0.33022,0.19413
2022-05-01 08:30:00,0.51395,0.184,0.92706,1.9464,917.63809,0.33018,0.19414
2022-05-01 09:30:00,0.52198,0.17781,0.92706,1.92214,917.63728,0.33015,0.19414
2022-05-01 10:30:00,0.53114,0.17295,0.92706,1.89319,917.63648,0.33011,0.19414
2022-05-01 11:30:00,0.53586,0.16794,0.92706,1.85253,917.63567,0.33008,0.19415
2022-05-01 12:30:00,0.59408,0.13095,0.92706,1.81031,917.63487,0.33004,0.19415
2022-05-01 13:30:00,0.59705,0.13225,0.92706,1.77902,917.63406,0.33001,0.19415
2022-05-01 14:30:00,0.5938,0.14049,0.92706,1.76569,917.63326,0.32997,0.19415
2022-05-01 15:30:00,0.51405,0.19478,0.92706,1.75471,917.63245,0.32994,0.19416
2022-05-01 16:30:00,0.49183,0.21482,0.92706,1.73282,917.63165,0.3299,0.19416
2022-05-01 17:30:00,0.47896,0.22332,0.92706,1.69685,917.63084,0.32987,0.19416
2022-05-01 18:30:00,0.49443,0.21877,0.92706,1.65149,917.63004,0.32983,0.19417
2022-05-01 19:30:00,0.53456,0.20444,0.92706,1.60692,917.62923,0.3298,0.19417
2022-05-01 20:30:00,0.59548,0.17908,0.92706,1.58932,917.62843,0.32976,0.19417
2022-05-01 21:30:00,0.67761,0.15433,0.92706,1.60688,917.62762,0.32973,0.19418
2022-05-01 22:30:00,0.75181,0.13337,0.92706,1.62485,917.62682,0.32969,0.19418
2022-05-01 23:30:00,0.7822,0.11492,0.92706,1.60337,917.62601,0.32966,0.19418
2022-05-02 00:30:00,0.77311,0.10313,0.92706,1.54673,917.62521,0.32962,0.19419
2022-05-02 01:30:00,0.74261,0.0979,0.92706,1.46822,917.6244,0.32959,0.19419
2022-05-02 02:30:00,0.70491,0.09409,0.92706,1.37527,917.6236,0.32955,0.19419
2022-05-02 03:30:00,0.66719,0.08988,0.92705,1.28036,917.62279,0.32952,0.1942
2022-05-02 04:30:00,0.64521,0.08503,0.92705,1.19987,917.62199,0.32948,0.1942
2022-05-02 05:30:00,0.64354,0.07967,0.92705,1.14438,917.62118,0.32945,0.1942
2022-05-02 06:30:00,0.65679,0.07454,0.92705,1.12053,917.62038,0.32941,0.1942
2022-05-02 07:30:00,0.67053,0.07071,0.92705,1.11818,917.61957,0.32938,0.19421
2022-05-02 08:30:00,0.66943,0.07004,0.92705,1.12481,917.61877,0.32934,0.19421
2022-05-02 09:30:00,0.67557,0.06774,0.92705,1.13535,917.61796,0.32931,0.19421
2022-05-02 10:30:00,0.70885,0.06679,0.92705,1.16074,917.61715,0.32927,0.19422
2022-05-02 11:30:00,0.75902,0.06492,0.92705,1.19904,917.61635,0.32924,0.19422
2022-05-02 12:30:00,0.82844,0.06154,0.92705,1.23929,917.61554,0.3292,0.19422
2022-05-02 13:30:00,0.88543,0.06016,0.92705,1.27407,917.61474,0.32917,0.19423
2022-05-02 14:30:00,0.9327,0.05933,0.92705,1.31274,917.61393,0.32913,0.19423
2022-05-02 15:30:00,0.97816,0.05956,0.92705,1.3811,917.61313,0.3291,0.19423
2022-05-02 16:30:00,1.02987,0.06243,0.92705,1.49009,917.61232,0.32906,0.19424
2022-05-02 17:30:00,1.06504,0.0732,0.92705,1.62642,917.61152,0.32903,0.19424
2022-05-02 18:30:00,1.07658,0.08416,0.92705,1.76002,917.61071,0.32899,0.19424
2022-05-02 19:30:00,1.07438,0.09011,0.92705,1.84674,917.60991,0.32896,0.19425
2022-05-02 20:30:00,1.06944,0.08424,0.92705,1.86316,917.6091,0.32892,0.19425
2022-05-02 21:30:00,1.06137,0.06828,0.92705,1.82646,917.6083,0.32889,0.19425
2022-05-02 22:30:00,1.03032,0.06035,0.92705,1.77414,917.60749,0.32885,0.19425
2022-05-02 23:30:00,0.9959,0.05955,0.92704,1.74215,917.60669,0.32882,0.19426
2022-05-03 00:30:00,0.98022,0.06098,0.92704,1.73281,917.60588,0.32878,0.19426
2022-05-03 01:30:00,0.98111,0.06342,0.92704,1.73519,917.60508,0.32875,0.19426
2022-05-03 02:30:00,0.98253,0.06637,0.92704,1.73211,917.60427,0.32871,0.19427
2022-05-03 03:30:00,0.98848,0.06836,0.92704,1.71418,917.60347,0.32868,0.19427
2022-05-03 04:30:00,0.99339,0.06737,0.92704,1.6892,917.60266,0.32864,0.19427
2022-05-03 05:30:00,0.98372,0.06261,0.92704,1.66345,917.60186,0.32861,0.19428
2022-05-03 06:30:00,0.9808,0.05962,0.92704,1.64151,917.60105,0.32857,0.19428
2022-05-03 07:30:00,0.97257,0.05625,0.92704,1.61958,917.60025,0.32854,0.19428
2022-05-03 08:30:00,0.97541,0.05744,0.92704,1.60625,917.59944,0.3285,0.19429
2022-05-03 09:30:00,0.98754,0.06088,0.92704,1.60348,917.59864,0.32847,0.19429
2022-05-03 10:30:00,1.00224,0.06145,0.92704,1.62337,917.59783,0.32843,0.19429
2022-05-03 11:30:00,1.01208,0.06146,0.92704,1.65224,917.59702,0.3284,0.1943
2022-05-03 12:30:00,1.15779,0.048,0.92704,1.70132,917.59622,0.32836,0.1943
2022-05-03 13:30:00,1.16942,0.05386,0.92704,1.76371,917.59541,0.32833,0.1943
2022-05-03 14:30:00,1.17623,0.0572,0.92704,1.82691,917.59461,0.32829,0.1943
2022-05-03 15:30:00,0.89817,0.10525,0.92704,1.88234,917.5938,0.32826,0.19431
2022-05-03 16:30:00,0.92197,0.10872,0.92704,1.93079,917.593,0.32822,0.19431
2022-05-03 17:30:00,0.94057,0.11285,0.92704,1.9699,917.59219,0.32819,0.19431
2022-05-03 18:30:00,0.95303,0.11446,0.92703,1.99493,917.59139,0.32815,0.19432
2022-05-03 19:30:00,0.96851,0.11312,0.92703,1.99808,917.59058,0.32812,0.19432
2022-05-03 20:30:00,0.98591,0.11088,0.92703,1.98635,917.58978,0.32808,0.19432
2022-05-03 21:30:00,1.02133,0.10913,0.92703,1.96992,917.58897,0.32805,0.19433
2022-05-03 22:30:00,1.07182,0.10212,0.92703,1.94097,917.58817,0.32801,0.19433
2022-05-03 23:30:00,1.12984,0.08732,0.92703,1.89797,917.58736,0.32798,0.19433
2022-05-04 00:30:00,1.17302,0.07774,0.92703,1.85497,917.58656,0.32794,0.19434
2022-05-04 01:30:00,1.19261,0.07463,0.92703,1.83308,917.58575,0.32791,0.19434
2022-05-04 02:30:00,1.20205,0.07126,0.92703,1.8073,917.58495,0.32787,0.19434
2022-05-04 03:30:00,1.19916,0.0666,0.92703,1.77372,917.58414,0.32784,0.19435
2022-05-04 04:30:00,1.17405,0.06257,0.92703,1.74799,917.58334,0.3278,0.19435
2022-05-04 05:30:00,1.13514,0.06015,0.92703,1.74094,917.58253,0.32777,0.19435
2022-05-04 06:30:00,1.10433,0.05927,0.92703,1.75261,917.58173,0.32773,0.19436
2022-05-04 07:30:00,1.09813,0.05824,0.92703,1.78083,917.58092,0.3277,0.19436
2022-05-04 08:30:00,1.10362,0.05974,0.92703,1.81909,917.58012,0.32766,0.19436
2022-05-04 09:30:00,1.11335,0.06233,0.92703,1.855,917.57931,0.32763,0.19436
2022-05-04 10:30:00,1.13366,0.0637,0.92703,1.88234,917.57851,0.32759,0.19437
2022-05-04 11:30:00,1.1478,0.06716,0.92703,1.91278,917.5777,0.32756,0.19437
2022-05-04 12:30:00,1.15574,0.06847,0.92703,1.93467,917.5769,0.32752,0.19437
2022-05-04 13:30:00,1.15431,0.07105,0.92702,1.94563,917.57609,0.32749,0.19438
2022-05-04 14:30:00,1.14042,0.07572,0.92702,1.95031,917.57528,0.32745,0.19438
2022-05-04 15:30:00,1.11517,0.08145,0.92702,1.95657,917.57448,0.32742,0.19438
2022-05-04 16:30:00,1.08896,0.08724,0.92702,1.96207,917.57367,0.32738,0.19439
2022-05-04 17:30:00,1.07225,0.09431,0.92702,1.95742,917.57287,0.32735,0.19439
2022-05-04 18:30:00,1.03821,0.09825,0.92702,1.92927,917.57206,0.32731,0.19439
2022-05-04 19:30:00,0.96978,0.10174,0.92702,1.8832,917.57126,0.32728,0.1944
2022-05-04 20:30:00,0.87159,0.10798,0.92702,1.8231,917.57045,0.32724,0.1944
2022-05-04 21:30:00,0.77632,0.11986,0.92702,1.75669,917.56965,0.32721,0.1944
2022-05-04 22:30:00,0.70334,0.13407,0.92702,1.68639,917.56884,0.32717,0.19441
2022-05-04 23:30:00,0.66257,0.14686,0.92702,1.62556,917.56804,0.32714,0.19441
2022-05-05 00:30:00,0.64692,0.15702,0.92702,1.58696,917.56723,0.3271,0.19441
2022-05-05 01:30:00,0.64354,0.16541,0.92702,1.56974,917.56643,0.32707,0.19441
2022-05-05 02:30:00,0.64123,0.17111,0.92702,1.55643,917.56562,0.32703,0.19442
2022-05-05 03:30:00,0.63181,0.1719,0.92702,1.5239,917.56482,0.327,0.19442
2022-05-05 04:30:00,0.62259,0.16936,0.92702,1.47501,917.56401,0.32696,0.19442
2022-05-05 05:30:00,0.61827,0.16436,0.92702,1.4187,917.56321,0.32693,0.19443
2022-05-05 06:30:00,0.62225,0.15831,0.92702,1.37418,917.5624,0.32689,0.19443
2022-05-05 07:30:00,0.63847,0.15045,0.92702,1.35656,917.5616,0.32686,0.19443
2022-05-05 08:30:00,0.66097,0.13679,0.92702,1.33865,917.56079,0.32682,0.19444
2022-05-05 09:30:00,1.00844,0.06537,0.92701,1.31455,917.55999,0.32679,0.19444
2022-05-05 10:30:00,1.08193,0.05772,0.92701,1.29967,917.55918,0.32675,0.19444
2022-05-05 11:30:00,1.14639,0.05088,0.92701,1.29839,917.55838,0.32672,0.19445
2022-05-05 12:30:00,1.21222,0.04495,0.92701,1.31124,917.55757,0.32668,0.19445
2022-05-05 13:30:00,1.24991,0.0417,0.92701,1.32921,917.55677,0.32665,0.19445
2022-05-05 14:30:00,1.26974,0.03991,0.92701,1.34717,917.55596,0.32661,0.19446
2022-05-05 15:30:00,0.98698,0.05828,0.92701,1.36041,917.55515,0.32658,0.19446
2022-05-05 16:30:00,0.98614,0.05893,0.92701,1.3713,917.55435,0.32654,0.19446
2022-05-05 17:30:00,1.03873,0.05541,0.92701,1.37669,917.55354,0.32651,0.19446
2022-05-05 18:30:00,1.11851,0.0498,0.92701,1.37316,917.55274,0.32647,0.19447
2022-05-05 19:30:00,1.19073,0.04517,0.92701,1.3658,917.55193,0.32644,0.19447
2022-05-05 20:30:00,1.24953,0.04275,0.92701,1.35924,917.55113,0.3264,0.19447
2022-05-05 21:30:00,1.28951,0.0421,0.92701,1.35294,917.55032,0.32636,0.19448
2022-05-05 22:30:00,1.30532,0.04265,0.92701,1.34863,917.54952,0.32633,0.19448
2022-05-05 23:30:00,1.30383,0.04387,0.92701,1.34947,917.54871,0.32629,0.19448
2022-05-06 00:30:00,1.29671,0.04569,0.92701,1.35857,917.54791,0.32626,0.19449
2022-05-06 01:30:00,1.28818,0.04801,0.92701,1.37387,917.5471,0.32622,0.19449
2022-05-06 02:30:00,1.27683,0.05045,0.92701,1.38833,917.5463,0.32619,0.19449
2022-05-06 03:30:00,1.26047,0.05225,0.92701,1.38212,917.54549,0.32615,0.1945
2022-05-06 04:30:00,1.23473,0.05349,0.927,1.34975,917.54469,0.32612,0.1945
2022-05-06 05:30:00,1.19407,0.05331,0.927,1.29979,917.54388,0.32608,0.1945
2022-05-06 06:30:00,1.14729,0.05148,0.927,1.23807,917.54308,0.32605,0.19451
2022-05-06 07:30:00,1.10406,0.04955,0.927,1.16895,917.54227,0.32601,0.19451
2022-05-06 08:30:00,1.06819,0.04815,0.927,1.09592,917.54147,0.32598,0.19451
2022-05-06 09:30:00,1.03412,0.04897,0.927,1.03852,917.54066,0.32594,0.19451
2022-05-06 10:30:00,1.01956,0.04932,0.927,1.00455,917.53986,0.32591,0.19452
2022-05-06 11:30:00,1.0233,0.04641,0.927,0.99126,917.53905,0.32587,0.19452
2022-05-06 12:30:00,0.90885,0.05263,0.927,0.99351,917.53825,0.32584,0.19452
2022-05-06 13:30:00,0.97197,0.04807,0.927,1.00789,917.53744,0.3258,0.19453
2022-05-06 14:30:00,1.01974,0.04595,0.927,1.03448,917.53664,0.32577,0.19453
2022-05-06 15:30:00,1.06754,0.04477,0.927,1.06142,917.53583,0.32573,0.19453
2022-05-06 16:30:00,1.07525,0.04612,0.927,1.07939,917.53503,0.3257,0.19454
2022-05-06 17:30:00,1.06376,0.04806,0.927,1.08136,917.53422,0.32566,0.19454
2022-05-06 18:30:00,1.05013,0.04874,0.927,1.06185,917.53341,0.32563,0.19454
2022-05-06 19:30:00,1.03195,0.04875,0.927,1.02124,917.53261,0.32559,0.19455
2022-05-06 20:30:00,1.00653,0.04889,0.927,0.97241,917.5318,0.32556,0.19455
2022-05-06 21:30:00,0.97907,0.04902,0.927,0.93669,917.531,0.32552,0.19455
2022-05-06 22:30:00,0.9585,0.0491,0.927,0.92053,917.53019,0.32549,0.19456
2022-05-06 23:30:00,0.95018,0.04931,0.92699,0.91728,917.52939,0.32545,0.19456
2022-05-07 00:30:00,0.95825,0.04935,0.92699,0.92303,917.52858,0.32542,0.19456
2022-05-07 01:30:00,0.96754,0.04904,0.92699,0.93235,917.52778,0.32538,0.19456
2022-05-07 02:30:00,0.97182,0.04792,0.92699,0.9397,917.52697,0.32535,0.19457
2022-05-07 03:30:00,0.97138,0.04699,0.92699,0.94046,917.52617,0.32531,0.19457
2022-05-07 04:30:00,0.96981,0.04683,0.92699,0.94089,917.52536,0.32528,0.19457
2022-05-07 05:30:00,0.97235,0.04721,0.92699,0.95378,917.52456,0.32524,0.19458
2022-05-07 06:30:00,0.97805,0.04777,0.92699,0.97446,917.52375,0.32521,0.19458
2022-05-07 07:30:00,0.98529,0.04891,0.92699,1.00064,917.52295,0.32517,0.19458
2022-05-07 08:30:00,0.99194,0.05062,0.92699,1.03582,917.52214,0.32514,0.19459
2022-05-07 09:30:00,1.21305,0.03817,0.92699,1.06903,917.52134,0.3251,0.19459
2022-05-07 10:30:00,1.2395,0.03738,0.92699,1.09757,917.52053,0.32507,0.19459
2022-05-07 11:30:00,1.2718,0.03613,0.92699,1.12567,917.51973,0.32503,0.1946
2022-05-07 12:30:00,1.47061,0.02846,0.92699,1.15063,917.51892,0.325,0.1946
2022-05-07 13:30:00,1.51736,0.02743,0.92699,1.16936,917.51812,0.32496,0.1946
2022-05-07 14:30:00,1.54862,0.02627,0.92699,1.18224,917.51731,0.32493,0.19461
2022-05-07 15:30:00,1.29874,0.03482,0.92699,1.21897,917.51651,0.32489,0.19461
2022-05-07 16:30:00,1.31552,0.03403,0.92699,1.26583,917.5157,0.32486,0.19461
2022-05-07 17:30:00,1.31771,0.03371,0.92699,1.29977,917.5149,0.32482,0.19461
2022-05-07 18:30:00,1.31379,0.03433,0.92699,1.32399,917.51409,0.32479,0.19462
2022-05-07 19:30:00,1.30583,0.03695,0.92698,1.34161,917.51329,0.32475,0.19462
2022-05-07 20:30:00,1.2778,0.04119,0.92698,1.34828,917.51248,0.32472,0.19462
2022-05-07 21:30:00,1.23611,0.04173,0.92698,1.32214,917.51167,0.32468,0.19463
2022-05-07 22:30:00,1.18177,0.04505,0.92698,1.27491,917.51087,0.32465,0.19463
2022-05-07 23:30:00,1.13812,0.04754,0.92698,1.23551,917.51006,0.32461,0.19463
2022-05-08 00:30:00,1.12203,0.04426,0.92698,1.20899,917.50926,0.32458,0.19464
2022-05-08 01:30:00,1.10522,0.04113,0.92698,1.18913,917.50845,0.32454,0.19464
2022-05-08 02:30:00,1.08791,0.04154,0.92698,1.1712,917.50765,0.32451,0.19464
2022-05-08 03:30:00,1.07811,0.04329,0.92698,1.15285,917.50684,0.32447,0.19465
2022-05-08 04:30:00,1.07094,0.04535,0.92698,1.13572,917.50604,0.32444,0.19465
2022-05-08 05:30:00,1.06243,0.04774,0.92698,1.12481,917.50523,0.3244,0.19465
